id_cliente,nombre,email,genero,fecha_nacimiento,ciudad,segmento,fecha_nacimiento_dt,motivo_rechazo
1627,Luis García Martínez,luis.garcia.martinez3@mail.com,,01-10-64,,,,"genero_invalido, fecha_nacimiento_invalida, ciudad_nula, segmento_nulo"
1628,Daniela López Flores,daniela.lopez.flores4@correo.com,Hombre,14-02-1996,La Libertad,,,"fecha_nacimiento_invalida, segmento_nulo"
1629,Sofía Morales Ramírez,sofia.morales.ramirez5@seguro.sv,Mujer,26/05/1987,Santa Ana,Premium,,fecha_nacimiento_invalida
1630,Lucía Torres Castillo,lucia.torres.castillo6@gmail.com,Hombre,02-17-05,La Libertad,Premium,,fecha_nacimiento_invalida
1631,Ana Cruz Rojas,ana.cruz.rojas0@example.com,Hombre,13-11-2007,Santa Ana,Regular,,fecha_nacimiento_invalida
1632,Valeria García Chávez,valeria.garcia.chavez1@example.com,Hombre,29-08-1943,Santa Ana,Regular,,fecha_nacimiento_invalida
1634,Ana García Aguilar,ana.garcia.aguilar3@example.com,Mujer,1973/11/05,,,1973-11-05,"ciudad_nula, segmento_nulo"
1635,Ana Cruz Hernández,ana.cruz.hernandez4@gmail.com,Hombre,17/01/1973,San Miguel,Premium,,fecha_nacimiento_invalida
1636,Paula Torres Martínez,paula.torres.martinez5@mail.com,Mujer,2000-06-09,San Miguel,Premium,,fecha_nacimiento_invalida
1637,Sofía Ramírez Vásquez,sofia.ramirez.vasquez6@example.com,Mujer,06-07-57,San Salvador,Premium,,fecha_nacimiento_invalida
1638,Luis Hernández García,luis.hernandez.garcia0@seguro.sv,Hombre,26-06-1948,San Salvador,VIP,,fecha_nacimiento_invalida
1639,Karla Ramírez Cruz,karla.ramirez.cruz1@correo.com,,24/03/1993,Santa Ana,Regular,,"genero_invalido, fecha_nacimiento_invalida"
1641,José Chávez Mendoza,jose.chavez.mendoza3@gmail.com,Mujer,1976-07-13,Santa Ana,VIP,,fecha_nacimiento_invalida
1642,Ana Santos Hernández,ana.santos.hernandez4@mail.com,Hombre,06/01/1970,,VIP,,"fecha_nacimiento_invalida, ciudad_nula"
1643,Diego Morales Reyes,diego.morales.reyes5@seguro.sv,Mujer,05-15-82,,Pyme,,"fecha_nacimiento_invalida, ciudad_nula"
1644,Ana Torres Ramírez,ana.torres.ramirez6@example.com,Mujer,1975-02-23,San Salvador,,,"fecha_nacimiento_invalida, segmento_nulo"
1646,Lucía Mendoza Aguilar,lucia.mendoza.aguilar1@gmail.com,Mujer,07-10-1970,Santa Ana,Premium,,fecha_nacimiento_invalida
1647,Sofía Torres Torres,sofia.torres.torres2@correo.com,,05-19-85,San Miguel,Pyme,,"genero_invalido, fecha_nacimiento_invalida"
1648,María García Flores,maria.garcia.flores3@example.com,Mujer,1943/04/10,,VIP,1943-04-10,ciudad_nula
1649,Pedro López Reyes,pedro.lopez.reyes4@seguro.sv,,27-04-1961,San Salvador,VIP,,"genero_invalido, fecha_nacimiento_invalida"
1650,José Pérez Rojas,jose.perez.rojas5@mail.com,Hombre,2010-01-02,,Regular,,"fecha_nacimiento_invalida, ciudad_nula"
1651,Lucía Morales Torres,lucia.morales.torres6@mail.com,,06/12/1947,La Libertad,Regular,,"genero_invalido, fecha_nacimiento_invalida"
1652,Sofía Hernández Gómez,sofia.hernandez.gomez0@example.com,Mujer,2008-11-11,La Libertad,,,"fecha_nacimiento_invalida, segmento_nulo"
1653,Carmen Rojas Santos,carmen.rojas.santos1@seguro.sv,,1949/10/04,Santa Ana,Premium,1949-10-04,genero_invalido
1654,Daniela Flores Castillo,daniela.flores.castillo2@mail.com,Hombre,04-03-07,,,,"fecha_nacimiento_invalida, ciudad_nula, segmento_nulo"
1655,Paula Ramírez Reyes,paula.ramirez.reyes3@gmail.com,Hombre,10/10/1966,La Libertad,Premium,,fecha_nacimiento_invalida
1656,Diego Vásquez Torres,diego.vasquez.torres4@mail.com,Hombre,12-09-04,La Libertad,,,"fecha_nacimiento_invalida, segmento_nulo"
1657,Juan Mendoza Vásquez,juan.mendoza.vasquez5@mail.com,Mujer,08-22-90,,VIP,,"fecha_nacimiento_invalida, ciudad_nula"
1658,Paula Flores Santos,paula.flores.santos6@gmail.com,Mujer,2012/06/05,La Libertad,,2012-06-05,segmento_nulo
1659,Lucía Castillo Ortiz,lucia.castillo.ortiz0@gmail.com,Hombre,28-07-1997,San Salvador,Regular,,fecha_nacimiento_invalida
1660,Luis Ortiz Vásquez,luis.ortiz.vasquez1@gmail.com,Hombre,20/12/1991,San Miguel,VIP,,fecha_nacimiento_invalida
1661,Carlos López Mendoza,carlos.lopez.mendoza2@correo.com,Mujer,10/10/1967,San Salvador,Premium,,fecha_nacimiento_invalida
1662,Carlos Pérez Rojas,carlos.perez.rojas3@mail.com,,1976/04/06,San Salvador,Pyme,1976-04-06,genero_invalido
1663,Luis Morales Hernández,luis.morales.hernandez4@mail.com,Hombre,05-01-1981,Santa Ana,Regular,,fecha_nacimiento_invalida
1664,Fernanda Cruz Mendoza,fernanda.cruz.mendoza5@gmail.com,Mujer,07/06/1994,,,,"fecha_nacimiento_invalida, ciudad_nula, segmento_nulo"
1665,Ana Castillo López,ana.castillo.lopez6@mail.com,Mujer,1970/12/03,,Regular,1970-12-03,ciudad_nula
1666,Ana Ortiz Pérez,ana.ortiz.perez0@example.com,Hombre,11/06/1976,La Libertad,VIP,,fecha_nacimiento_invalida
1667,Fernanda Morales Santos,fernanda.morales.santos1@mail.com,Hombre,1973-12-09,,Pyme,,"fecha_nacimiento_invalida, ciudad_nula"
1668,José Pérez Ramírez,jose.perez.ramirez2@gmail.com,Mujer,2012-06-02,San Miguel,Regular,,fecha_nacimiento_invalida
1669,Lucía Ortiz Pérez,lucia.ortiz.perez3@example.com,Hombre,08-02-61,San Salvador,Premium,,fecha_nacimiento_invalida
1670,Ricardo Cruz López,ricardo.cruz.lopez4@gmail.com,,1940/08/01,La Libertad,VIP,1940-08-01,genero_invalido
1671,Juan Hernández Morales,juan.hernandez.morales5@mail.com,Hombre,16/03/1985,Sonsonate,VIP,,fecha_nacimiento_invalida
1672,Juan García Morales,juan.garcia.morales6@example.com,Hombre,05-09-87,,Regular,,"fecha_nacimiento_invalida, ciudad_nula"
1674,Juan Vásquez Cruz,juan.vasquez.cruz1@mail.com,,11-03-1997,La Libertad,Regular,,"genero_invalido, fecha_nacimiento_invalida"
1675,Lucía Gómez Martínez,lucia.gomez.martinez2@correo.com,,31-01-2004,Santa Ana,Premium,,"genero_invalido, fecha_nacimiento_invalida"
1676,Pedro López Ortiz,pedro.lopez.ortiz3@seguro.sv,Hombre,26-08-2011,La Libertad,Premium,,fecha_nacimiento_invalida
1677,Jorge Torres García,jorge.torres.garcia4@mail.com,,2008/12/31,Sonsonate,VIP,2008-12-31,genero_invalido
1678,Sofía Ramírez Ramírez,sofia.ramirez.ramirez5@correo.com,Mujer,09-19-80,Santa Ana,Regular,,fecha_nacimiento_invalida
1679,Lucía Hernández Chávez,lucia.hernandez.chavez6@seguro.sv,Mujer,12/11/1988,Santa Ana,VIP,,fecha_nacimiento_invalida
1681,Ricardo Ortiz Santos,ricardo.ortiz.santos1@correo.com,Hombre,12-12-1970,San Salvador,Regular,,fecha_nacimiento_invalida
1682,Carlos Flores Santos,carlos.flores.santos2@correo.com,Mujer,05-30-44,San Salvador,Pyme,,fecha_nacimiento_invalida
1683,Carlos Mendoza Martínez,carlos.mendoza.martinez3@example.com,Mujer,24/06/1948,La Libertad,Regular,,fecha_nacimiento_invalida
1684,José Morales Aguilar,jose.morales.aguilar4@correo.com,,04-12-1987,,Premium,,"genero_invalido, fecha_nacimiento_invalida, ciudad_nula"
1686,Valeria Mendoza Rojas,valeria.mendoza.rojas6@example.com,,1955/05/25,La Libertad,Pyme,1955-05-25,genero_invalido
1687,Diego Ortiz Cruz,diego.ortiz.cruz0@correo.com,Hombre,04-25-50,La Libertad,Regular,,fecha_nacimiento_invalida
1688,Diego Santos Chávez,diego.santos.chavez1@gmail.com,Hombre,12-04-2006,La Libertad,Pyme,,fecha_nacimiento_invalida
1689,Ricardo Martínez Morales,ricardo.martinez.morales2@seguro.sv,Hombre,16/07/1984,San Salvador,VIP,,fecha_nacimiento_invalida
1690,Lucía Ortiz Pérez,lucia.ortiz.perez3@correo.com,Mujer,27/07/1947,San Miguel,Premium,,fecha_nacimiento_invalida
1691,María Morales Vásquez,maria.morales.vasquez4@gmail.com,,1941-05-01,San Miguel,,,"genero_invalido, fecha_nacimiento_invalida, segmento_nulo"
1692,Luis García Mendoza,luis.garcia.mendoza5@correo.com,Hombre,1998/06/06,Santa Ana,,1998-06-06,segmento_nulo
1693,Lucía Chávez Torres,lucia.chavez.torres6@gmail.com,Hombre,07-16-43,Santa Ana,,,"fecha_nacimiento_invalida, segmento_nulo"
1694,Karla Ortiz Castillo,karla.ortiz.castillo0@mail.com,Mujer,11/04/2010,San Salvador,VIP,,fecha_nacimiento_invalida
1696,Karla Reyes Torres,karla.reyes.torres2@mail.com,Hombre,1985-12-13,San Miguel,Pyme,,fecha_nacimiento_invalida
1697,Fernanda Mendoza Chávez,fernanda.mendoza.chavez3@mail.com,Hombre,09-09-2012,San Salvador,Premium,,fecha_nacimiento_invalida
1698,Diego Ortiz Morales,diego.ortiz.morales4@correo.com,Hombre,26/02/1980,San Salvador,Pyme,,fecha_nacimiento_invalida
1699,Valeria Morales García,valeria.morales.garcia5@seguro.sv,,1995/02/01,,Pyme,1995-02-01,"genero_invalido, ciudad_nula"
1700,Fernanda Pérez Torres,fernanda.perez.torres6@gmail.com,,20/07/1991,Santa Ana,,,"genero_invalido, fecha_nacimiento_invalida, segmento_nulo"
1702,Diego Vásquez Martínez,diego.vasquez.martinez1@mail.com,Hombre,05-25-02,La Libertad,,,"fecha_nacimiento_invalida, segmento_nulo"
1703,Marta Chávez Santos,marta.chavez.santos2@mail.com,Mujer,06-09-43,,Regular,,"fecha_nacimiento_invalida, ciudad_nula"
1704,Pedro Flores Flores,pedro.flores.flores3@seguro.sv,,1956/05/17,La Libertad,Premium,1956-05-17,genero_invalido
1706,Diego Ramírez Ortiz,diego.ramirez.ortiz5@example.com,,15/05/1991,San Miguel,Regular,,"genero_invalido, fecha_nacimiento_invalida"
1707,Carmen Ortiz Reyes,carmen.ortiz.reyes6@seguro.sv,Mujer,10-23-04,La Libertad,,,"fecha_nacimiento_invalida, segmento_nulo"
1709,Diego Mendoza Hernández,diego.mendoza.hernandez1@example.com,Mujer,1990-03-26,La Libertad,Regular,,fecha_nacimiento_invalida
1710,Lucía Ortiz Reyes,lucia.ortiz.reyes2@seguro.sv,Hombre,05-27-41,San Miguel,VIP,,fecha_nacimiento_invalida
1711,Sofía Castillo Torres,sofia.castillo.torres3@gmail.com,Mujer,1950-10-06,San Salvador,,,"fecha_nacimiento_invalida, segmento_nulo"
1712,Ricardo Gómez Martínez,ricardo.gomez.martinez4@example.com,Mujer,12/11/1957,San Miguel,VIP,,fecha_nacimiento_invalida
1713,Pedro Ramírez Morales,pedro.ramirez.morales5@example.com,,1967-08-05,San Miguel,Premium,,"genero_invalido, fecha_nacimiento_invalida"
1714,José Ramírez Gómez,jose.ramirez.gomez6@correo.com,,04-11-1972,,Premium,,"genero_invalido, fecha_nacimiento_invalida, ciudad_nula"
1715,Andrés Chávez Reyes,andres.chavez.reyes0@gmail.com,Mujer,09/02/1944,San Salvador,VIP,,fecha_nacimiento_invalida
1716,Juan Vásquez Gómez,juan.vasquez.gomez1@gmail.com,Hombre,1980/12/18,,,1980-12-18,"ciudad_nula, segmento_nulo"
1717,Juan Torres Pérez,juan.torres.perez2@example.com,Mujer,25/12/2007,Santa Ana,,,"fecha_nacimiento_invalida, segmento_nulo"
1718,Fernanda Vásquez Morales,fernanda.vasquez.morales3@example.com,Hombre,09-08-1954,La Libertad,Regular,,fecha_nacimiento_invalida
1719,Jorge Mendoza Rojas,jorge.mendoza.rojas4@gmail.com,,01-29-11,San Miguel,Premium,,"genero_invalido, fecha_nacimiento_invalida"
1720,Ricardo Reyes Mendoza,ricardo.reyes.mendoza5@example.com,Hombre,04-05-70,,Regular,,"fecha_nacimiento_invalida, ciudad_nula"
1721,Marta Torres Castillo,marta.torres.castillo6@example.com,Mujer,1955-12-13,San Salvador,Regular,,fecha_nacimiento_invalida
1722,Ana Pérez López,ana.perez.lopez0@example.com,Mujer,15/07/1943,,VIP,,"fecha_nacimiento_invalida, ciudad_nula"
1723,Diego Pérez Hernández,diego.perez.hernandez1@example.com,Hombre,16/09/2011,San Salvador,Regular,,fecha_nacimiento_invalida
1724,Ricardo Martínez Mendoza,ricardo.martinez.mendoza2@seguro.sv,Hombre,23/04/1958,San Salvador,Regular,,fecha_nacimiento_invalida
1725,Carlos Mendoza Mendoza,carlos.mendoza.mendoza3@gmail.com,Mujer,06-05-1995,Santa Ana,Premium,,fecha_nacimiento_invalida
1726,Andrés Chávez Chávez,andres.chavez.chavez4@seguro.sv,Mujer,2004-07-15,Santa Ana,,,"fecha_nacimiento_invalida, segmento_nulo"
1727,Carmen Vásquez Castillo,carmen.vasquez.castillo5@mail.com,Hombre,06/10/1958,Santa Ana,VIP,,fecha_nacimiento_invalida
1728,Luis Ramírez García,luis.ramirez.garcia6@correo.com,Hombre,1951-05-01,San Miguel,VIP,,fecha_nacimiento_invalida
1729,Juan Morales López,juan.morales.lopez0@seguro.sv,Mujer,23-01-1948,Santa Ana,,,"fecha_nacimiento_invalida, segmento_nulo"
1730,Paula Vásquez López,paula.vasquez.lopez1@seguro.sv,,1987/10/10,San Salvador,Premium,1987-10-10,genero_invalido
1731,Carmen Vásquez Aguilar,carmen.vasquez.aguilar2@example.com,Hombre,08-25-81,La Libertad,Pyme,,fecha_nacimiento_invalida
1732,Luis Santos Martínez,luis.santos.martinez3@mail.com,Hombre,12-03-1969,La Libertad,Premium,,fecha_nacimiento_invalida
1733,José Morales Martínez,jose.morales.martinez4@seguro.sv,Hombre,14-04-1989,Santa Ana,Pyme,,fecha_nacimiento_invalida
1735,Carmen Gómez Pérez,carmen.gomez.perez6@gmail.com,Hombre,25-09-1991,Santa Ana,Pyme,,fecha_nacimiento_invalida
1736,Marta Santos García,marta.santos.garcia0@gmail.com,Hombre,13/06/1997,Santa Ana,Regular,,fecha_nacimiento_invalida
1737,Pedro Cruz Santos,pedro.cruz.santos1@gmail.com,Mujer,06-17-88,La Libertad,Pyme,,fecha_nacimiento_invalida
1738,Paula Aguilar Cruz,paula.aguilar.cruz2@example.com,Hombre,1954-06-30,Sonsonate,Regular,,fecha_nacimiento_invalida
1739,Valeria Santos Aguilar,valeria.santos.aguilar3@mail.com,Mujer,01-11-1994,,Pyme,,"fecha_nacimiento_invalida, ciudad_nula"
1740,Ana Gómez Santos,ana.gomez.santos4@correo.com,Mujer,08-22-55,Santa Ana,Pyme,,fecha_nacimiento_invalida
1741,Daniela Aguilar Hernández,daniela.aguilar.hernandez5@example.com,Mujer,1959/03/22,,Premium,1959-03-22,ciudad_nula
1742,Luis Pérez López,luis.perez.lopez6@mail.com,Mujer,11-16-12,La Libertad,,,"fecha_nacimiento_invalida, segmento_nulo"
1743,Sofía Gómez Martínez,sofia.gomez.martinez0@gmail.com,,1943/12/28,La Libertad,,1943-12-28,"genero_invalido, segmento_nulo"
1745,Fernanda Morales Martínez,fernanda.morales.martinez2@mail.com,Hombre,2011-08-27,San Miguel,Premium,,fecha_nacimiento_invalida
1746,Lucía García Santos,lucia.garcia.santos3@mail.com,,2011-04-03,San Miguel,Premium,,"genero_invalido, fecha_nacimiento_invalida"
1748,Carlos Ramírez Aguilar,carlos.ramirez.aguilar5@gmail.com,Hombre,1964-11-12,,VIP,,"fecha_nacimiento_invalida, ciudad_nula"
1749,Jorge Rojas Aguilar,jorge.rojas.aguilar6@gmail.com,,1947-06-01,,Premium,,"genero_invalido, fecha_nacimiento_invalida, ciudad_nula"
1750,Lucía Martínez Pérez,lucia.martinez.perez0@correo.com,Mujer,2005-08-25,La Libertad,Pyme,,fecha_nacimiento_invalida
1751,Luis Martínez Hernández,luis.martinez.hernandez1@mail.com,Hombre,1994-05-09,La Libertad,VIP,,fecha_nacimiento_invalida
1752,Luis Gómez Martínez,luis.gomez.martinez2@mail.com,,07/11/1950,San Miguel,Pyme,,"genero_invalido, fecha_nacimiento_invalida"
1754,Marta Ramírez Ortiz,marta.ramirez.ortiz4@seguro.sv,Hombre,03-15-41,,Premium,,"fecha_nacimiento_invalida, ciudad_nula"
1755,Carlos Gómez Hernández,carlos.gomez.hernandez5@gmail.com,Hombre,31-01-1948,,Regular,,"fecha_nacimiento_invalida, ciudad_nula"
1756,Ana Santos Reyes,ana.santos.reyes6@example.com,,29/01/1952,San Salvador,Premium,,"genero_invalido, fecha_nacimiento_invalida"
1758,Jorge Aguilar López,jorge.aguilar.lopez1@seguro.sv,Hombre,25/08/2009,San Miguel,Pyme,,fecha_nacimiento_invalida
1759,Pedro Ortiz Reyes,pedro.ortiz.reyes2@example.com,Mujer,30/05/1988,San Salvador,VIP,,fecha_nacimiento_invalida
1760,Luis López Pérez,luis.lopez.perez3@seguro.sv,Hombre,03-25-83,,Pyme,,"fecha_nacimiento_invalida, ciudad_nula"
1761,Diego Ortiz Aguilar,diego.ortiz.aguilar4@gmail.com,Mujer,1964-12-07,La Libertad,Pyme,,fecha_nacimiento_invalida
1763,Valeria Gómez López,valeria.gomez.lopez6@example.com,Mujer,26/11/1959,San Salvador,VIP,,fecha_nacimiento_invalida
1764,Karla Vásquez Morales,karla.vasquez.morales0@seguro.sv,Mujer,13-07-1984,San Miguel,VIP,,fecha_nacimiento_invalida
1765,Pedro Chávez Santos,pedro.chavez.santos1@example.com,Mujer,09-28-00,La Libertad,Premium,,fecha_nacimiento_invalida
1766,Valeria Aguilar Hernández,valeria.aguilar.hernandez2@example.com,,11-04-1952,San Salvador,VIP,,"genero_invalido, fecha_nacimiento_invalida"
1767,Fernanda Martínez Hernández,fernanda.martinez.hernandez3@mail.com,Mujer,11/07/2011,San Salvador,,,"fecha_nacimiento_invalida, segmento_nulo"
1768,Diego Hernández Chávez,diego.hernandez.chavez4@mail.com,,06/10/1975,La Libertad,VIP,,"genero_invalido, fecha_nacimiento_invalida"
1769,Fernanda López Mendoza,fernanda.lopez.mendoza5@example.com,,1948-09-27,Santa Ana,VIP,,"genero_invalido, fecha_nacimiento_invalida"
1770,José Reyes Martínez,jose.reyes.martinez6@gmail.com,Mujer,30-07-1981,La Libertad,Premium,,fecha_nacimiento_invalida
1771,Juan Chávez Cruz,juan.chavez.cruz0@mail.com,Mujer,10-18-69,Sonsonate,Pyme,,fecha_nacimiento_invalida
1772,Carlos Ramírez Morales,carlos.ramirez.morales1@correo.com,Mujer,1955-09-12,,Premium,,"fecha_nacimiento_invalida, ciudad_nula"
1773,Pedro Ortiz Mendoza,pedro.ortiz.mendoza2@seguro.sv,,2000/09/05,San Miguel,VIP,2000-09-05,genero_invalido
1774,Sofía Hernández Ortiz,sofia.hernandez.ortiz3@correo.com,Mujer,28-06-1940,Santa Ana,Regular,,fecha_nacimiento_invalida
1776,Ana Martínez Martínez,ana.martinez.martinez5@seguro.sv,Hombre,11-12-63,San Miguel,VIP,,fecha_nacimiento_invalida
1777,María Hernández Martínez,maria.hernandez.martinez6@seguro.sv,Hombre,02-05-80,San Salvador,Regular,,fecha_nacimiento_invalida
1778,Jorge Cruz Ortiz,jorge.cruz.ortiz0@mail.com,Mujer,12-03-08,,Regular,,"fecha_nacimiento_invalida, ciudad_nula"
1779,Diego García Reyes,diego.garcia.reyes1@example.com,Mujer,2010/05/18,,,2010-05-18,"ciudad_nula, segmento_nulo"
1780,Carlos Torres Aguilar,carlos.torres.aguilar2@gmail.com,,09/06/1975,San Salvador,Pyme,,"genero_invalido, fecha_nacimiento_invalida"
1781,Jorge Chávez Hernández,jorge.chavez.hernandez3@gmail.com,Hombre,12-30-12,San Salvador,Pyme,,fecha_nacimiento_invalida
1782,José Pérez Ramírez,jose.perez.ramirez4@mail.com,,05-07-1983,Sonsonate,Premium,,"genero_invalido, fecha_nacimiento_invalida"
1783,Diego Gómez Reyes,diego.gomez.reyes5@gmail.com,Hombre,1979/03/13,Sonsonate,,1979-03-13,segmento_nulo
1784,Jorge Hernández Torres,jorge.hernandez.torres6@mail.com,Mujer,07/01/1980,La Libertad,VIP,,fecha_nacimiento_invalida
1785,Sofía Chávez Martínez,sofia.chavez.martinez0@gmail.com,Mujer,1986-04-03,San Salvador,VIP,,fecha_nacimiento_invalida
1786,Carmen López Flores,carmen.lopez.flores1@gmail.com,Hombre,12/07/1948,San Miguel,,,"fecha_nacimiento_invalida, segmento_nulo"
1787,Daniela Torres Mendoza,daniela.torres.mendoza2@correo.com,Hombre,2009-12-24,La Libertad,,,"fecha_nacimiento_invalida, segmento_nulo"
1788,Daniela Santos Castillo,daniela.santos.castillo3@mail.com,Hombre,06-05-1999,San Miguel,,,"fecha_nacimiento_invalida, segmento_nulo"
1790,Daniela Vásquez Chávez,daniela.vasquez.chavez5@mail.com,Mujer,01-12-41,,Pyme,,"fecha_nacimiento_invalida, ciudad_nula"
1791,Ricardo Reyes Aguilar,ricardo.reyes.aguilar6@correo.com,Hombre,20-10-1999,,Regular,,"fecha_nacimiento_invalida, ciudad_nula"
1793,Carmen Torres Rojas,carmen.torres.rojas1@correo.com,,18-03-1990,,VIP,,"genero_invalido, fecha_nacimiento_invalida, ciudad_nula"
1794,Valeria Martínez Santos,valeria.martinez.santos2@mail.com,Mujer,1971-10-25,,VIP,,"fecha_nacimiento_invalida, ciudad_nula"
1795,Pedro Rojas Martínez,pedro.rojas.martinez3@correo.com,Mujer,08-05-1984,San Miguel,,,"fecha_nacimiento_invalida, segmento_nulo"
1796,Diego Reyes Morales,diego.reyes.morales4@seguro.sv,Mujer,06-10-1971,Santa Ana,VIP,,fecha_nacimiento_invalida
1797,Karla Rojas Castillo,karla.rojas.castillo5@gmail.com,Hombre,09-16-94,,VIP,,"fecha_nacimiento_invalida, ciudad_nula"
1798,Valeria Chávez Mendoza,valeria.chavez.mendoza6@seguro.sv,Mujer,10/01/1968,Sonsonate,VIP,,fecha_nacimiento_invalida
1799,Lucía Pérez Gómez,lucia.perez.gomez0@correo.com,Hombre,25-11-1971,San Miguel,,,"fecha_nacimiento_invalida, segmento_nulo"
1800,Luis López Mendoza,luis.lopez.mendoza1@correo.com,Mujer,1991/06/26,La Libertad,,1991-06-26,segmento_nulo
1801,Diego Torres Martínez,diego.torres.martinez2@example.com,,08-02-1979,Santa Ana,Pyme,,"genero_invalido, fecha_nacimiento_invalida"
1802,Karla Santos García,karla.santos.garcia3@mail.com,Hombre,02-13-78,San Salvador,VIP,,fecha_nacimiento_invalida
1803,Jorge Cruz Vásquez,jorge.cruz.vasquez4@gmail.com,Hombre,26/04/1999,Santa Ana,VIP,,fecha_nacimiento_invalida
1804,Diego Ramírez Aguilar,diego.ramirez.aguilar5@mail.com,Mujer,26/07/2004,Santa Ana,Regular,,fecha_nacimiento_invalida
1805,Marta Ortiz Mendoza,marta.ortiz.mendoza6@mail.com,Mujer,06-20-48,San Miguel,Pyme,,fecha_nacimiento_invalida
1806,Luis Flores Hernández,luis.flores.hernandez0@example.com,Hombre,1995-04-16,Santa Ana,Regular,,fecha_nacimiento_invalida
1807,Ana Santos Rojas,ana.santos.rojas1@seguro.sv,,1976-01-26,,Regular,,"genero_invalido, fecha_nacimiento_invalida, ciudad_nula"
1809,Fernanda Pérez Hernández,fernanda.perez.hernandez3@example.com,,1964/05/10,San Salvador,Regular,1964-05-10,genero_invalido
1810,Karla Gómez Morales,karla.gomez.morales4@example.com,Hombre,19-03-1996,,,,"fecha_nacimiento_invalida, ciudad_nula, segmento_nulo"
1812,María Reyes Reyes,maria.reyes.reyes6@example.com,Hombre,1992-10-13,San Salvador,,,"fecha_nacimiento_invalida, segmento_nulo"
1813,Luis Torres Gómez,luis.torres.gomez0@seguro.sv,Mujer,03/04/1945,La Libertad,Regular,,fecha_nacimiento_invalida
1814,José García Aguilar,jose.garcia.aguilar1@mail.com,Hombre,1947/01/19,,Pyme,1947-01-19,ciudad_nula
1817,Carlos Mendoza Santos,carlos.mendoza.santos4@example.com,,13-06-1962,San Miguel,,,"genero_invalido, fecha_nacimiento_invalida, segmento_nulo"
1818,Andrés Rojas Aguilar,andres.rojas.aguilar5@seguro.sv,Mujer,27/10/1976,San Salvador,Regular,,fecha_nacimiento_invalida
